name	x	y	z	material
Fp1	-0.030902595782959074	0.1145851808674079	0.027866574329093563	EEG
Fp2	0.028409487887091203	0.11534630809630636	0.02772125772253031	EEG
Fpz	-0.0013373370098660072	0.11910179606232231	0.03288990364077295	EEG
F7	-0.07187663250970616	0.07310353217275958	0.02579045587891774	EEG
F3	-0.05180904586237076	0.0866879023191724	0.07871409302883829	EEG
Fz	-0.0012292786120998045	0.09327445212894306	0.10263929347682083	EEG
F4	0.05027427028109521	0.087438385860065	0.07727065434234637	EEG
F8	0.07143526180097565	0.07450512184827826	0.025101027393181548	EEG
FC5	-0.07890598380592659	0.051367389393278916	0.06296234793922344	EEG
FC1	-0.03571586782937188	0.06171406221864098	0.11798301537735789	EEG
FC2	0.03313097492028421	0.06182848393513826	0.11678169813445863	EEG
FC6	0.07784661183611408	0.05209880614588322	0.062867106289257	EEG
M1	-0.08801182274741548	-0.017366414946511245	-0.025732015697949244	EEG
T7	-0.08598208540859081	0.014871643830998479	0.03117337373904913	EEG
C3	-0.06714873038365092	0.023358234962598565	0.10451068106025274	EEG
Cz	-0.0013741408533525957	0.027617093717945417	0.1401994941744	EEG
C4	0.06532887326785189	0.02357310071942504	0.10369243420048097	EEG
T8	0.08326136240706139	0.015258183861365685	0.030972968524064372	EEG
M2	0.08385701265316094	-0.01799998210530621	-0.025775935836393836	EEG
CP5	-0.0815135185591705	-0.013345688457798027	0.07313262712367748	EEG
CP1	-0.03742513286802655	-0.010824235244308918	0.13344371157184573	EEG
CP2	0.0364719521247076	-0.010903793865136614	0.13281227263122153	EEG
CP6	0.08140110027360135	-0.01346204793715924	0.07336367003861735	EEG
P7	-0.07445797197401204	-0.0421231600703902	0.041273631387385656	EEG
P3	-0.05503823925315043	-0.04421030104524479	0.09990897692201317	EEG
Pz	-0.0017094524972804195	-0.04521299319629392	0.12667292418210063	EEG
P4	0.053636008012841616	-0.044334525348021875	0.10051602773215543	EEG
P8	0.07103246343848865	-0.04225998064272267	0.04119886278195534	EEG
POz	-0.0018998318804281135	-0.06805409903094144	0.0959099993612478	EEG
O1	-0.0315735653251896	-0.08056835005318111	0.054789645624052044	EEG
Oz	-0.002060253553524364	-0.08278299035919615	0.06073663060774018	EEG
O2	0.027683093109090593	-0.08048884161275736	0.05473408147779854	EEG
AF7	-0.056360665806585115	0.09915152107495624	0.02514128951509998	EEG
AF3	-0.03518601491807185	0.10912956744877292	0.056439214711789275	EEG
AF4	0.034229850722724775	0.10981126989940736	0.057116674323529265	EEG
AF8	0.05422545454424309	0.09983161680439716	0.02491507170177891	EEG
F5	-0.06605409092054944	0.08023978357581142	0.0537710792746328	EEG
F1	-0.029043954610346055	0.09144847919912263	0.09661865029442487	EEG
F2	0.027967905749604307	0.09186996396743785	0.09577991837531719	EEG
F6	0.0663313342381619	0.0815289626974268	0.053116279380060916	EEG
FC3	-0.06185234453174111	0.057133289447271314	0.09376582882952603	EEG
FCz	-0.0012714337533993952	0.06345979225353343	0.12657198384237547	EEG
FC4	0.060625474352247244	0.05770741653090674	0.09379461804488445	EEG
C5	-0.08208530618179086	0.019293632972432445	0.0694896677281912	EEG
C1	-0.037937831285299435	0.026337454328592032	0.12977060888830635	EEG
C2	0.035892709469692044	0.026358135962367156	0.12841234097161527	EEG
C6	0.08165316193008805	0.01969565410623155	0.06948180710557077	EEG
CP3	-0.06547224097149225	-0.011896599111525148	0.10777792004227077	EEG
CPz	-0.0015249123600369623	-0.010518376261361682	0.1415491439763013	EEG
CP4	0.0646962476012671	-0.011991179362648905	0.10771287092399104	EEG
P5	-0.06929984778304407	-0.043226969304827736	0.07225380245654861	EEG
P1	-0.030653624162682504	-0.04492738508964679	0.11947204537971742	EEG
P2	0.029886386222411618	-0.04503254404940618	0.12074781507025559	EEG
P6	0.06586061191164945	-0.0433385196931155	0.07194130862688547	EEG
PO5	-0.050535308405402234	-0.06669108559773834	0.06678691497493633	EEG
PO3	-0.038624608976388995	-0.06736158053162712	0.08241555265208678	EEG
PO4	0.03466778587174901	-0.06766213823777688	0.08164652939132971	EEG
PO6	0.04770772272977486	-0.06713848406475939	0.06692061390320833	EEG
FT7	-0.082489318340554	0.04484874350085445	0.027680584654195248	EEG
FT8	0.08010431965005083	0.045553577040141964	0.027412390613802098	EEG
TP7	-0.08675728536194152	-0.014950971454822267	0.03515865615910235	EEG
TP8	0.08362231532894225	-0.01508567532515739	0.03505769683479039	EEG
PO7	-0.056948628595126505	-0.06592324268349231	0.04790743802199564	EEG
PO8	0.05355731544232249	-0.0664169403782647	0.04785097585047131	EEG
FT9	-0.0857965490757633	0.04308171037172904	-0.01157567583844054	EEG
FT10	0.0823906466577189	0.04227490959920134	-0.011673128497876314	EEG
TPP9h	-0.08014305230732269	-0.030635467015154478	0.019251944746031497	EEG
TPP10h	0.07691815379153948	-0.03139144352889177	0.019282066815518573	EEG
PO9	-0.057028193870774596	-0.0686053964353173	0.009741093694962656	EEG
PO10	0.052868931976097835	-0.06904690228649386	0.009667772074869067	EEG
P9	-0.07504186115216518	-0.044614328642365725	0.002842148832066481	EEG
P10	0.07185894733971461	-0.045773124106266744	0.002655786411093812	EEG
AFF1	-0.025086391231964048	0.10366072461877852	0.0828552377474849	EEG
AFz	-0.0012373895244665748	0.113739933711993	0.07038366398270719	EEG
AFF2	0.024055675127677353	0.10415391166148237	0.08335217885977145	EEG
FFC5h	-0.06686352902653826	0.06974264688115664	0.0736205015239651	EEG
FFC3h	-0.04601500527828572	0.07544213075725455	0.09888008108819515	EEG
FFC4h	0.04425027043820236	0.07592116094383365	0.0977899684341279	EEG
FFC6h	0.06550633508622243	0.07059310888541681	0.07269611494300957	EEG
FCC5h	-0.07642982151993696	0.03822199304830107	0.08458791622300095	EEG
FCC3h	-0.0527727896179586	0.04265327086193818	0.11344851959804028	EEG
FCC4h	0.05016458853394461	0.04285739803535077	0.112544712111139	EEG
FCC6h	0.07526689570598781	0.03871549314945108	0.08457229610024014	EEG
CCP5h	-0.07826500515009983	0.00447032637524759	0.09041886017275635	EEG
CCP3h	-0.054776942482438994	0.00697069591999255	0.12140925437600886	EEG
CCP4h	0.05326625480005486	0.007114711404477392	0.12154949436121229	EEG
CCP6h	0.07714973999287478	0.00468389788303818	0.09078695571233883	EEG
CPP5h	-0.07009163305768844	-0.02886089104879116	0.09033949023032642	EEG
CPP3h	-0.048891196141232406	-0.0290616364656601	0.11843565567870137	EEG
CPP4h	0.04869709671777456	-0.029153328922719508	0.11925644720961329	EEG
CPP6h	0.06911974732660886	-0.029002013731341616	0.09039544366284677	EEG
PPO1	-0.02672614352034189	-0.05744608230674056	0.10679980062197353	EEG
PPO2	0.024358749253935375	-0.05756742805014574	0.10792114952619417	EEG
I1	-0.03199378523139305	-0.08483938956948993	0.01691581149411735	EEG
Iz	-0.0021840232199726	-0.08858648357248693	0.023270166732359855	EEG
I2	0.02756693146199432	-0.0847440466605599	0.016858286125892758	EEG
AFp3h	-0.01865392453003273	0.11643572920017269	0.044803486664831464	EEG
AFp4h	0.01746678946448417	0.11713401217511339	0.04617484804456937	EEG
AFF5h	-0.05233008009333083	0.09652054973414541	0.0590228206356211	EEG
AFF6h	0.05086987904288356	0.09716849994379796	0.0587378211396238	EEG
FFT7h	-0.0761500078638192	0.06288368199243402	0.04266310004853306	EEG
FFC1h	-0.017015664641201713	0.07913770190235228	0.11468231231471909	EEG
FFC2h	0.016001547616055014	0.07941961071189865	0.1147658118654386	EEG
FFT8h	0.07640792706945876	0.06399909052962768	0.04220538044872324	EEG
FTT9h	-0.08589977996019096	0.02786280053472389	0.009955676919925098	EEG
FTT7h	-0.08411254379252445	0.032698101700277635	0.04811574231585128	EEG
FCC1h	-0.01993062088877446	0.0454781516627349	0.1314628273525791	EEG
FCC2h	0.01707549620158059	0.04544529289895166	0.13048864783787642	EEG
FTT8h	0.08213336607667862	0.03321984990833337	0.04797438121058732	EEG
FTT10h	0.08234732494486786	0.027311407493236108	0.010109152098933073	EEG
TTP7h	-0.08743382763076256	0.001450947096985445	0.052466791823359143	EEG
CCP1h	-0.02019746709119033	0.008445162560540394	0.13926342252024768	EEG
CCP2h	0.018376896812080604	0.00847873237248152	0.13920563496069432	EEG
TTP8h	0.08413297893510956	0.0016530588320886296	0.05251576071874166	EEG
TPP7h	-0.07865591207501904	-0.028637216007780086	0.05590129717076973	EEG
CPP1h	-0.017797415505189155	-0.029181353979045335	0.13432965497085517	EEG
CPP2h	0.017442629991115784	-0.029231560207394685	0.13556836528857327	EEG
TPP8h	0.07654453042052047	-0.0287893584307542	0.055900553055377986	EEG
PPO9h	-0.0666748083573162	-0.05726711738240277	0.025577413095964036	EEG
PPO5h	-0.056084457497509795	-0.056353528269422	0.0819600090385544	EEG
PPO6h	0.05253471474390678	-0.056498589377051434	0.08164877745196907	EEG
PPO10h	0.06293485107357302	-0.05787487281358683	0.025647753112382606	EEG
POO9h	-0.04501138039103638	-0.07739675523838836	0.03258714149625097	EEG
POO3h	-0.022005942199329134	-0.07591630878114763	0.07547848285484907	EEG
POO4h	0.018149738672569176	-0.07607742093962308	0.07466218275700112	EEG
POO10h	0.04174132395628027	-0.07875878292668163	0.03262780442040101	EEG
OI1h	-0.017033511688992132	-0.08704160574715834	0.03936951917974882	EEG
OI2h	0.012911186381018038	-0.08717982529853581	0.039358277642395946	EEG
